grid_id,綠地類型,中心經度,中心緯度,分析面積_km2,2020面積_ha,2024面積_ha,面積減少率_pct,2020斑塊數,2024斑塊數,斑塊數增加率_pct,2020平均斑塊面積_ha,2024平均斑塊面積_ha,平均斑塊面積下降率_pct,道路切割密度_km_per_km2,建成區邊界切割密度_km_per_km2,孤立小斑塊比例_pct,距大型連續綠地平均距離_m,annual_area_ha,score_面積減少,score_斑塊增加,score_平均斑塊縮小,score_道路建成區切割,score_孤立比例,score_距大型綠地,綜合破碎化分數,破碎化等級,判定原因
G047_050,河川沿岸自然地表,121.815549,24.733448,1.04,43.2,36.81,14.79,6,7,16.67,94.74,46.839,50.56,10.669,2.364,6.6,60.5,"{""2020"": 43.2, ""2021"": 42.75, ""2022"": 35.37, ""2023"": 36.72, ""2024"": 36.81}",91.60617059891108,89.0426497277677,89.88203266787659,92.2980943738657,92.83121597096189,90.38112522686026,91.0,高,面積減少14.8%；斑塊增加16.7%；平均斑塊縮小50.6%；道路密度10.67 km/km²；孤立比例6.6%；距大型綠地60m
G047_051,河川沿岸自然地表,121.82302,24.733451,0.527,0.72,3.24,0.0,2,2,0.0,1.125,3.555,0.0,6.655,0.967,27.78,413.8,"{""2020"": 0.72, ""2021"": 1.71, ""2022"": 0.27, ""2023"": 2.43, ""2024"": 3.24}",36.206896551724135,44.260435571687836,28.153357531760438,83.23502722323049,97.45916515426497,96.91470054446461,64.4,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度6.66 km/km²；孤立比例27.8%；距大型綠地414m
G048_028,河川沿岸自然地表,121.598127,24.744298,0.926,61.83,61.83,0.0,1,1,0.0,2507.22,2503.44,0.15,1.555,0.0,0.0,0.0,"{""2020"": 61.83, ""2021"": 61.83, ""2022"": 61.83, ""2023"": 61.83, ""2024"": 61.83}",36.206896551724135,44.260435571687836,60.04990925589837,42.990018148820326,40.58529945553539,38.40744101633394,43.8,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度1.55 km/km²；孤立比例0.0%；距大型綠地0m
G048_029,河川沿岸自然地表,121.608009,24.743462,1.04,57.6,57.6,0.0,1,1,0.0,2507.22,2503.44,0.15,2.047,0.0,0.0,0.0,"{""2020"": 57.6, ""2021"": 57.6, ""2022"": 57.6, ""2023"": 57.6, ""2024"": 57.6}",36.206896551724135,44.260435571687836,60.04990925589837,46.67649727767696,40.58529945553539,38.40744101633394,44.4,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.05 km/km²；孤立比例0.0%；距大型綠地0m
G048_030,河川沿岸自然地表,121.617895,24.743421,1.04,31.5,31.5,0.0,1,1,0.0,2507.22,2503.44,0.15,0.058,0.0,0.0,0.0,"{""2020"": 31.5, ""2021"": 31.5, ""2022"": 31.5, ""2023"": 31.5, ""2024"": 31.5}",36.206896551724135,44.260435571687836,60.04990925589837,34.11978221415608,40.58529945553539,38.40744101633394,42.3,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.06 km/km²；孤立比例0.0%；距大型綠地0m
G048_031,河川沿岸自然地表,121.627781,24.74338,1.04,41.58,41.58,0.0,1,1,0.0,2507.22,2503.44,0.15,0.0,0.0,0.0,0.0,"{""2020"": 41.58, ""2021"": 41.58, ""2022"": 41.58, ""2023"": 41.58, ""2024"": 41.58}",36.206896551724135,44.260435571687836,60.04990925589837,25.941470054446462,40.58529945553539,38.40744101633394,40.9,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.00 km/km²；孤立比例0.0%；距大型綠地0m
G048_032,河川沿岸自然地表,121.637667,24.743339,1.04,5.85,5.85,0.0,1,1,0.0,2507.22,2503.44,0.15,0.433,0.0,0.0,0.0,"{""2020"": 5.85, ""2021"": 5.85, ""2022"": 5.85, ""2023"": 5.85, ""2024"": 5.85}",36.206896551724135,44.260435571687836,60.04990925589837,36.37704174228675,40.58529945553539,38.40744101633394,42.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.43 km/km²；孤立比例0.0%；距大型綠地0m
G048_033,河川沿岸自然地表,121.647552,24.743296,1.04,8.01,7.74,3.37,1,1,0.0,2507.22,2503.44,0.15,2.739,0.087,0.0,0.0,"{""2020"": 8.01, ""2021"": 8.01, ""2022"": 8.01, ""2023"": 7.92, ""2024"": 7.74}",82.84936479128856,44.260435571687836,60.04990925589837,68.73865698729583,40.58529945553539,38.40744101633394,55.8,高,面積減少3.4%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.74 km/km²；孤立比例0.0%；距大型綠地0m
G048_034,河川沿岸自然地表,121.657438,24.743253,1.04,0.45,0.45,0.0,1,1,0.0,2507.22,2503.44,0.15,2.566,0.029,0.0,0.0,"{""2020"": 0.45, ""2021"": 0.45, ""2022"": 0.45, ""2023"": 0.45, ""2024"": 0.45}",36.206896551724135,44.260435571687836,60.04990925589837,67.44555353901997,40.58529945553539,38.40744101633394,47.8,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.57 km/km²；孤立比例0.0%；距大型綠地0m
G048_035,河川沿岸自然地表,121.667324,24.743209,1.04,0.81,0.81,0.0,1,1,0.0,2507.22,2503.44,0.15,0.606,0.0,0.0,0.0,"{""2020"": 0.81, ""2021"": 0.63, ""2022"": 0.63, ""2023"": 0.72, ""2024"": 0.81}",36.206896551724135,44.260435571687836,60.04990925589837,37.35254083484573,40.58529945553539,38.40744101633394,42.8,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.61 km/km²；孤立比例0.0%；距大型綠地0m
G048_036,河川沿岸自然地表,121.67721,24.743165,1.04,23.22,22.77,1.94,3,4,33.33,847.47,635.018,25.07,4.354,0.634,4.35,8.5,"{""2020"": 23.22, ""2021"": 23.85, ""2022"": 14.85, ""2023"": 22.41, ""2024"": 22.77}",80.69419237749547,91.62885662431943,83.98366606170599,77.2912885662432,90.65335753176043,84.25589836660617,84.8,高,面積減少1.9%；斑塊增加33.3%；平均斑塊縮小25.1%；道路密度4.35 km/km²；孤立比例4.3%；距大型綠地8m
G048_037,河川沿岸自然地表,121.687095,24.74312,1.04,28.62,18.54,35.22,3,5,66.67,16.26,7.686,52.73,6.113,1.788,5.34,225.7,"{""2020"": 28.62, ""2021"": 29.7, ""2022"": 12.15, ""2023"": 20.97, ""2024"": 18.54}",96.82395644283122,94.69147005444646,90.19963702359347,84.63021778584391,91.83303085299455,95.41742286751361,92.3,高,面積減少35.2%；斑塊增加66.7%；平均斑塊縮小52.7%；道路密度6.11 km/km²；孤立比例5.3%；距大型綠地226m
G048_038,河川沿岸自然地表,121.696981,24.743074,1.04,34.56,24.21,29.95,4,7,75.0,96.097,11.044,88.51,14.331,3.057,7.43,32.8,"{""2020"": 34.56, ""2021"": 32.58, ""2022"": 12.69, ""2023"": 26.91, ""2024"": 24.21}",95.91651542649727,94.96370235934664,97.005444646098,96.60843920145192,93.60254083484574,88.4301270417423,94.4,高,面積減少29.9%；斑塊增加75.0%；平均斑塊縮小88.5%；道路密度14.33 km/km²；孤立比例7.4%；距大型綠地33m
G048_039,河川沿岸自然地表,121.706867,24.743028,1.04,39.33,37.08,5.72,4,5,25.0,107.123,25.848,75.87,12.86,3.633,0.0,30.5,"{""2020"": 39.33, ""2021"": 39.51, ""2022"": 23.04, ""2023"": 35.91, ""2024"": 37.08}",85.84392014519057,90.40381125226861,94.32849364791288,96.68784029038113,40.58529945553539,88.06715063520872,82.7,高,面積減少5.7%；斑塊增加25.0%；平均斑塊縮小75.9%；道路密度12.86 km/km²；孤立比例0.0%；距大型綠地30m
G048_040,河川沿岸自然地表,121.716752,24.742981,1.04,38.88,38.79,0.23,3,3,0.0,124.68,24.06,80.7,11.13,3.806,0.23,14.8,"{""2020"": 38.88, ""2021"": 39.69, ""2022"": 35.82, ""2023"": 42.03, ""2024"": 38.79}",73.36660617059891,44.260435571687836,95.14519056261344,95.26996370235935,82.16878402903811,86.07078039927404,79.4,高,面積減少0.2%；斑塊增加0.0%；平均斑塊縮小80.7%；道路密度11.13 km/km²；孤立比例0.2%；距大型綠地15m
G048_041,河川沿岸自然地表,121.726638,24.742934,1.04,30.6,26.01,15.0,2,2,0.0,186.165,47.025,74.74,17.993,2.999,0.0,0.0,"{""2020"": 30.6, ""2021"": 27.81, ""2022"": 22.59, ""2023"": 28.08, ""2024"": 26.01}",91.78765880217786,44.260435571687836,94.01088929219601,97.03947368421052,40.58529945553539,38.40744101633394,67.7,高,面積減少15.0%；斑塊增加0.0%；平均斑塊縮小74.7%；道路密度17.99 km/km²；孤立比例0.0%；距大型綠地0m
G048_042,河川沿岸自然地表,121.736524,24.742885,1.04,13.68,8.55,37.5,9,8,0.0,7.26,6.008,17.25,14.216,1.615,46.32,106.0,"{""2020"": 13.68, ""2021"": 12.78, ""2022"": 8.19, ""2023"": 10.44, ""2024"": 8.55}",97.07350272232304,44.260435571687836,82.3956442831216,93.82940108892922,98.4573502722323,92.67241379310344,84.8,高,面積減少37.5%；斑塊增加0.0%；平均斑塊縮小17.2%；道路密度14.22 km/km²；孤立比例46.3%；距大型綠地106m
G048_043,河川沿岸自然地表,121.746409,24.742836,1.04,19.62,15.66,20.18,3,2,0.0,18.33,16.47,10.15,18.31,2.451,0.0,0.0,"{""2020"": 19.62, ""2021"": 19.08, ""2022"": 16.92, ""2023"": 17.55, ""2024"": 15.66}",94.01088929219601,44.260435571687836,76.38384754990926,96.2568058076225,40.58529945553539,38.40744101633394,65.0,高,面積減少20.2%；斑塊增加0.0%；平均斑塊縮小10.2%；道路密度18.31 km/km²；孤立比例0.0%；距大型綠地0m
G048_044,河川沿岸自然地表,121.756295,24.742787,1.04,1.17,0.99,15.38,2,3,50.0,19.485,0.39,98.0,21.021,0.288,100.0,462.6,"{""2020"": 1.17, ""2021"": 1.53, ""2022"": 0.45, ""2023"": 1.17, ""2024"": 0.99}",91.991833030853,93.48911070780399,99.45553539019963,88.62295825771325,99.54627949183303,97.41379310344827,95.1,高,面積減少15.4%；斑塊增加50.0%；平均斑塊縮小98.0%；道路密度21.02 km/km²；孤立比例100.0%；距大型綠地463m
G048_045,河川沿岸自然地表,121.76618,24.742737,1.04,27.36,25.92,5.26,9,11,22.22,7.23,3.968,45.12,11.909,4.152,20.14,116.5,"{""2020"": 27.36, ""2021"": 35.1, ""2022"": 22.14, ""2023"": 26.82, ""2024"": 25.92}",85.2540834845735,89.76860254083483,87.61343012704175,96.14337568058076,96.61978221415607,93.01270417422867,91.4,高,面積減少5.3%；斑塊增加22.2%；平均斑塊縮小45.1%；道路密度11.91 km/km²；孤立比例20.1%；距大型綠地116m
G048_046,河川沿岸自然地表,121.776066,24.742686,1.04,50.58,40.41,20.11,4,8,100.0,108.787,8.37,92.31,10.986,4.815,5.35,6.8,"{""2020"": 50.58, ""2021"": 53.01, ""2022"": 40.86, ""2023"": 40.14, ""2024"": 40.41}",93.94283121597095,96.50635208711434,98.13974591651544,96.14337568058076,91.87840290381125,83.66606170598911,93.4,高,面積減少20.1%；斑塊增加100.0%；平均斑塊縮小92.3%；道路密度10.99 km/km²；孤立比例5.3%；距大型綠地7m
G048_047,河川沿岸自然地表,121.785951,24.742634,1.04,38.97,22.14,43.19,3,4,33.33,176.61,27.54,84.41,12.543,2.97,0.81,0.7,"{""2020"": 38.97, ""2021"": 38.7, ""2022"": 25.47, ""2023"": 21.6, ""2024"": 22.14}",97.91288566243193,91.62885662431943,95.73502722323049,95.30399274047187,84.80036297640653,79.10617059891108,90.7,高,面積減少43.2%；斑塊增加33.3%；平均斑塊縮小84.4%；道路密度12.54 km/km²；孤立比例0.8%；距大型綠地1m
G048_048,河川沿岸自然地表,121.795837,24.742582,1.04,51.39,46.17,10.16,5,8,60.0,191.736,49.635,74.11,9.804,3.258,5.85,43.0,"{""2020"": 51.39, ""2021"": 48.87, ""2022"": 44.82, ""2023"": 43.83, ""2024"": 46.17}",88.997277676951,94.48729582577133,93.78402903811252,92.62704174228675,92.30943738656987,89.29219600725953,91.9,高,面積減少10.2%；斑塊增加60.0%；平均斑塊縮小74.1%；道路密度9.80 km/km²；孤立比例5.8%；距大型綠地43m
G048_049,河川沿岸自然地表,121.805722,24.742529,1.04,41.76,39.78,4.74,4,4,0.0,140.963,73.215,48.06,8.679,3.374,4.52,5.9,"{""2020"": 41.76, ""2021"": 44.28, ""2022"": 39.69, ""2023"": 37.8, ""2024"": 39.78}",84.61887477313974,44.260435571687836,88.92921960072596,91.44736842105263,90.88021778584393,83.12159709618875,80.5,高,面積減少4.7%；斑塊增加0.0%；平均斑塊縮小48.1%；道路密度8.68 km/km²；孤立比例4.5%；距大型綠地6m
G048_050,河川沿岸自然地表,121.815607,24.742476,1.04,37.44,38.25,0.0,1,1,0.0,453.69,241.29,46.82,9.17,1.73,0.0,0.0,"{""2020"": 37.44, ""2021"": 39.51, ""2022"": 38.25, ""2023"": 37.71, ""2024"": 38.25}",36.206896551724135,44.260435571687836,88.04446460980037,89.15607985480943,40.58529945553539,38.40744101633394,56.1,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小46.8%；道路密度9.17 km/km²；孤立比例0.0%；距大型綠地0m
G049_027,河川沿岸自然地表,121.59137,24.754178,0.276,19.08,19.08,0.0,1,1,0.0,2507.22,2503.44,0.15,1.737,0.0,0.0,0.0,"{""2020"": 19.08, ""2021"": 19.08, ""2022"": 19.08, ""2023"": 19.08, ""2024"": 19.08}",36.206896551724135,44.260435571687836,60.04990925589837,44.73684210526316,40.58529945553539,38.40744101633394,44.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度1.74 km/km²；孤立比例0.0%；距大型綠地0m
G049_028,河川沿岸自然地表,121.598172,24.753638,0.981,73.35,73.35,0.0,1,1,0.0,2507.22,2503.44,0.15,2.141,0.0,0.0,0.0,"{""2020"": 73.35, ""2021"": 73.35, ""2022"": 73.35, ""2023"": 73.35, ""2024"": 73.35}",36.206896551724135,44.260435571687836,60.04990925589837,47.186932849364794,40.58529945553539,38.40744101633394,44.4,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.14 km/km²；孤立比例0.0%；距大型綠地0m
G049_029,河川沿岸自然地表,121.608053,24.75249,1.04,67.86,67.86,0.0,1,1,0.0,2507.22,2503.44,0.15,2.595,0.0,0.0,0.0,"{""2020"": 67.86, ""2021"": 67.86, ""2022"": 67.86, ""2023"": 67.86, ""2024"": 67.86}",36.206896551724135,44.260435571687836,60.04990925589837,49.330762250453716,40.58529945553539,38.40744101633394,44.8,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.60 km/km²；孤立比例0.0%；距大型綠地0m
G049_030,河川沿岸自然地表,121.61794,24.75245,1.04,60.93,60.93,0.0,1,1,0.0,2507.22,2503.44,0.15,3.95,0.0,0.0,0.0,"{""2020"": 60.93, ""2021"": 60.93, ""2022"": 60.93, ""2023"": 60.93, ""2024"": 60.93}",36.206896551724135,44.260435571687836,60.04990925589837,53.91333938294011,40.58529945553539,38.40744101633394,45.6,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度3.95 km/km²；孤立比例0.0%；距大型綠地0m
G049_031,河川沿岸自然地表,121.627826,24.752408,1.04,54.99,53.55,2.62,1,1,0.0,2507.22,2503.44,0.15,4.095,1.672,0.0,0.0,"{""2020"": 54.99, ""2021"": 55.44, ""2022"": 51.48, ""2023"": 52.74, ""2024"": 53.55}",81.71506352087114,44.260435571687836,60.04990925589837,80.75090744101634,40.58529945553539,38.40744101633394,57.6,高,面積減少2.6%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度4.09 km/km²；孤立比例0.0%；距大型綠地0m
G049_032,河川沿岸自然地表,121.637713,24.752367,1.04,20.7,16.38,20.87,4,5,25.0,628.965,501.408,20.28,4.931,1.211,6.04,62.5,"{""2020"": 20.7, ""2021"": 21.15, ""2022"": 15.03, ""2023"": 19.26, ""2024"": 16.38}",94.1923774954628,90.40381125226861,82.9627949183303,81.10254083484574,92.46823956442832,90.47186932849365,88.6,高,面積減少20.9%；斑塊增加25.0%；平均斑塊縮小20.3%；道路密度4.93 km/km²；孤立比例6.0%；距大型綠地62m
G049_033,河川沿岸自然地表,121.647599,24.752324,1.04,54.72,55.53,0.0,1,1,0.0,2507.22,2503.44,0.15,2.797,0.288,0.0,0.0,"{""2020"": 54.72, ""2021"": 55.17, ""2022"": 51.84, ""2023"": 55.62, ""2024"": 55.53}",36.206896551724135,44.260435571687836,60.04990925589837,70.508166969147,40.58529945553539,38.40744101633394,48.3,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.80 km/km²；孤立比例0.0%；距大型綠地0m
G049_034,河川沿岸自然地表,121.657486,24.752281,1.04,40.05,40.05,0.0,1,1,0.0,2507.22,2503.44,0.15,2.537,0.0,0.0,0.0,"{""2020"": 40.05, ""2021"": 40.05, ""2022"": 40.05, ""2023"": 40.05, ""2024"": 40.05}",36.206896551724135,44.260435571687836,60.04990925589837,48.95644283121597,40.58529945553539,38.40744101633394,44.7,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.54 km/km²；孤立比例0.0%；距大型綠地0m
G049_035,河川沿岸自然地表,121.667372,24.752238,1.04,40.95,39.51,3.52,1,1,0.0,2507.22,2503.44,0.15,2.768,1.153,0.0,0.0,"{""2020"": 40.95, ""2021"": 40.14, ""2022"": 39.15, ""2023"": 40.05, ""2024"": 39.51}",83.07622504537206,44.260435571687836,60.04990925589837,75.09074410163339,40.58529945553539,38.40744101633394,56.9,高,面積減少3.5%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.77 km/km²；孤立比例0.0%；距大型綠地0m
G049_036,河川沿岸自然地表,121.677259,24.752193,1.04,12.42,8.28,33.33,11,7,0.0,229.066,359.036,0.0,7.612,1.528,30.43,188.4,"{""2020"": 12.42, ""2021"": 15.93, ""2022"": 3.33, ""2023"": 12.87, ""2024"": 8.28}",96.57441016333938,44.260435571687836,28.153357531760438,86.52450090744102,97.73139745916517,94.64609800362976,74.6,高,面積減少33.3%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度7.61 km/km²；孤立比例30.4%；距大型綠地188m
G049_037,河川沿岸自然地表,121.687145,24.752148,1.04,16.02,12.69,20.79,12,8,0.0,10.688,11.588,0.0,8.16,1.24,7.8,289.9,"{""2020"": 16.02, ""2021"": 18.36, ""2022"": 9.63, ""2023"": 13.05, ""2024"": 12.69}",94.1470054446461,44.260435571687836,28.153357531760438,86.68330308529946,93.73865698729583,96.00725952813067,73.8,高,面積減少20.8%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度8.16 km/km²；孤立比例7.8%；距大型綠地290m
G049_038,河川沿岸自然地表,121.697031,24.752102,1.04,43.56,30.51,29.96,6,5,0.0,17.985,16.38,8.92,10.006,2.826,1.47,2.3,"{""2020"": 43.56, ""2021"": 38.34, ""2022"": 26.1, ""2023"": 32.58, ""2024"": 30.51}",95.96188747731398,44.260435571687836,75.72595281306715,92.23003629764065,86.63793103448276,80.8529945553539,79.3,高,面積減少30.0%；斑塊增加0.0%；平均斑塊縮小8.9%；道路密度10.01 km/km²；孤立比例1.5%；距大型綠地2m
G049_039,河川沿岸自然地表,121.706918,24.752056,1.04,18.27,15.66,14.29,3,4,33.33,18.99,10.283,45.85,8.939,1.903,1.15,209.4,"{""2020"": 18.27, ""2021"": 18.72, ""2022"": 8.19, ""2023"": 13.5, ""2024"": 15.66}",91.35662431941924,91.62885662431943,87.81760435571688,89.01996370235935,85.52631578947368,95.09981851179673,90.1,高,面積減少14.3%；斑塊增加33.3%；平均斑塊縮小45.9%；道路密度8.94 km/km²；孤立比例1.1%；距大型綠地209m
G049_040,河川沿岸自然地表,121.716804,24.752009,1.04,31.95,32.76,0.0,4,4,0.0,18.675,23.985,0.0,11.505,3.201,0.27,4.8,"{""2020"": 31.95, ""2021"": 39.15, ""2022"": 27.27, ""2023"": 34.02, ""2024"": 32.76}",36.206896551724135,44.260435571687836,28.153357531760438,94.61206896551724,82.57713248638838,82.71324863883848,61.4,高,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度11.51 km/km²；孤立比例0.3%；距大型綠地5m
G049_041,河川沿岸自然地表,121.726691,24.751962,1.04,31.86,21.6,32.2,12,7,0.0,5.325,7.997,0.0,13.005,3.749,15.0,33.8,"{""2020"": 31.86, ""2021"": 33.3, ""2022"": 15.93, ""2023"": 24.66, ""2024"": 21.6}",96.37023593466425,44.260435571687836,28.153357531760438,97.005444646098,95.6442831215971,88.52087114337567,75.0,高,面積減少32.2%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度13.01 km/km²；孤立比例15.0%；距大型綠地34m
G049_042,河川沿岸自然地表,121.736577,24.751913,1.04,4.23,2.16,48.94,5,4,0.0,5.4,6.39,0.0,20.704,0.548,50.0,96.1,"{""2020"": 4.23, ""2021"": 2.34, ""2022"": 1.71, ""2023"": 3.06, ""2024"": 2.16}",98.4573502722323,44.260435571687836,28.153357531760438,90.12023593466424,98.63883847549909,92.19600725952813,75.3,高,面積減少48.9%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度20.70 km/km²；孤立比例50.0%；距大型綠地96m
G049_044,河川沿岸自然地表,121.756349,24.751815,1.04,0.54,0.0,100.0,1,0,0.0,0.54,0.0,100.0,18.656,0.0,0.0,0.0,"{""2020"": 0.54, ""2021"": 0.0, ""2022"": 0.0, ""2023"": 0.0, ""2024"": 0.0}",99.93194192377496,44.260435571687836,99.93194192377496,68.10344827586208,40.58529945553539,38.40744101633394,65.2,高,面積減少100.0%；斑塊增加0.0%；平均斑塊縮小100.0%；道路密度18.66 km/km²；孤立比例0.0%；距大型綠地0m
G049_045,河川沿岸自然地表,121.766236,24.751765,1.04,8.37,7.65,8.6,2,2,0.0,18.81,9.0,52.15,19.435,0.75,15.29,65.3,"{""2020"": 8.37, ""2021"": 8.28, ""2022"": 6.93, ""2023"": 7.65, ""2024"": 7.65}",88.06715063520872,44.260435571687836,90.15426497277676,91.2885662431942,95.73502722323049,90.60798548094374,83.4,高,面積減少8.6%；斑塊增加0.0%；平均斑塊縮小52.1%；道路密度19.43 km/km²；孤立比例15.3%；距大型綠地65m
G049_046,河川沿岸自然地表,121.776122,24.751714,1.04,38.25,24.66,35.53,6,8,33.33,82.305,12.803,84.45,13.899,3.057,5.11,29.0,"{""2020"": 38.25, ""2021"": 37.53, ""2022"": 30.33, ""2023"": 31.59, ""2024"": 24.66}",96.86932849364791,91.62885662431943,95.78039927404718,96.42695099818512,91.58348457350273,87.88566243194192,93.4,高,面積減少35.5%；斑塊增加33.3%；平均斑塊縮小84.5%；道路密度13.90 km/km²；孤立比例5.1%；距大型綠地29m
G049_047,河川沿岸自然地表,121.786008,24.751662,1.04,50.13,43.56,13.11,4,5,25.0,149.985,18.846,87.43,12.284,2.566,1.03,1.2,"{""2020"": 50.13, ""2021"": 48.51, ""2022"": 45.0, ""2023"": 44.37, ""2024"": 43.56}",90.42649727767696,90.40381125226861,96.55172413793103,94.4986388384755,85.2087114337568,79.87749546279493,89.5,高,面積減少13.1%；斑塊增加25.0%；平均斑塊縮小87.4%；道路密度12.28 km/km²；孤立比例1.0%；距大型綠地1m
G049_048,河川沿岸自然地表,121.795894,24.75161,1.04,49.05,29.43,40.0,4,11,175.0,141.435,33.488,76.32,8.91,3.979,25.99,77.4,"{""2020"": 49.05, ""2021"": 43.2, ""2022"": 41.67, ""2023"": 32.58, ""2024"": 29.43}",97.48185117967331,98.75226860254084,94.41923774954628,92.32078039927404,97.3230490018149,91.47005444646098,95.3,高,面積減少40.0%；斑塊增加175.0%；平均斑塊縮小76.3%；道路密度8.91 km/km²；孤立比例26.0%；距大型綠地77m
G049_049,河川沿岸自然地表,121.80578,24.751557,1.04,64.71,56.97,11.96,2,2,0.0,226.935,120.69,46.82,6.632,3.085,0.16,0.2,"{""2020"": 64.71, ""2021"": 65.52, ""2022"": 59.58, ""2023"": 59.85, ""2024"": 56.97}",89.7005444646098,44.260435571687836,88.04446460980037,88.05580762250455,81.39745916515426,77.69963702359347,78.2,高,面積減少12.0%；斑塊增加0.0%；平均斑塊縮小46.8%；道路密度6.63 km/km²；孤立比例0.2%；距大型綠地0m
G049_050,河川沿岸自然地表,121.815488,24.751494,0.998,23.04,20.7,10.16,2,1,0.0,229.23,241.29,0.0,9.739,1.112,0.0,0.0,"{""2020"": 23.04, ""2021"": 23.31, ""2022"": 21.33, ""2023"": 20.61, ""2024"": 20.7}",88.997277676951,44.260435571687836,28.153357531760438,87.90834845735027,40.58529945553539,38.40744101633394,54.7,高,面積減少10.2%；斑塊增加0.0%；平均斑塊縮小0.0%；道路密度9.74 km/km²；孤立比例0.0%；距大型綠地0m
G050_027,河川沿岸自然地表,121.591945,24.76091,0.193,17.28,17.28,0.0,1,1,0.0,2507.22,2503.44,0.15,4.206,0.0,0.0,0.0,"{""2020"": 17.28, ""2021"": 17.28, ""2022"": 17.28, ""2023"": 17.28, ""2024"": 17.28}",36.206896551724135,44.260435571687836,60.04990925589837,54.44646098003629,40.58529945553539,38.40744101633394,45.7,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度4.21 km/km²；孤立比例0.0%；距大型綠地0m
G050_028,河川沿岸自然地表,121.598206,24.760788,1.021,50.4,50.4,0.0,1,1,0.0,2507.22,2503.44,0.15,2.146,0.0,0.0,0.0,"{""2020"": 50.4, ""2021"": 50.4, ""2022"": 50.4, ""2023"": 50.4, ""2024"": 50.4}",36.206896551724135,44.260435571687836,60.04990925589837,47.23230490018149,40.58529945553539,38.40744101633394,44.5,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.15 km/km²；孤立比例0.0%；距大型綠地0m
G050_029,河川沿岸自然地表,121.608097,24.761518,1.04,39.51,39.51,0.0,1,1,0.0,2507.22,2503.44,0.15,4.268,0.0,0.0,0.0,"{""2020"": 39.51, ""2021"": 39.51, ""2022"": 39.51, ""2023"": 39.51, ""2024"": 39.51}",36.206896551724135,44.260435571687836,60.04990925589837,54.54854809437387,40.58529945553539,38.40744101633394,45.7,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度4.27 km/km²；孤立比例0.0%；距大型綠地0m
G050_030,河川沿岸自然地表,121.617984,24.761478,1.04,44.64,44.64,0.0,1,1,0.0,2507.22,2503.44,0.15,2.826,0.0,0.0,0.0,"{""2020"": 44.64, ""2021"": 44.64, ""2022"": 44.64, ""2023"": 44.64, ""2024"": 44.64}",36.206896551724135,44.260435571687836,60.04990925589837,50.21551724137931,40.58529945553539,38.40744101633394,45.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度2.83 km/km²；孤立比例0.0%；距大型綠地0m
G050_031,河川沿岸自然地表,121.627871,24.761437,1.04,45.54,45.54,0.0,1,1,0.0,2507.22,2503.44,0.15,0.779,0.0,0.0,0.0,"{""2020"": 45.54, ""2021"": 45.54, ""2022"": 45.54, ""2023"": 45.54, ""2024"": 45.54}",36.206896551724135,44.260435571687836,60.04990925589837,38.39609800362976,40.58529945553539,38.40744101633394,43.0,中,面積減少0.0%；斑塊增加0.0%；平均斑塊縮小0.1%；道路密度0.78 km/km²；孤立比例0.0%；距大型綠地0m
